Time (America/New_York),MSNB_S Wind speed (knots),MSNB_S Wind speed (knots) quality,MSNB_S Rain (day) (in),MSNB_S Rain (day) (in) quality,MSNB_S Rain (last 6 min) (in),MSNB_S Rain (last 6 min) (in) quality
2025-05-08 12:30,7.59,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 12:36,7.82,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 12:42,8.21,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 12:48,8.31,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 12:54,8.51,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 13:00,9.03,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 13:06,9.10,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 13:12,9.54,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 13:18,9.29,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 13:24,9.33,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 13:30,10.10,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 13:36,9.73,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 13:42,11.18,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 13:48,11.05,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 13:54,10.32,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 14:00,11.09,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 14:06,10.45,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 14:12,11.44,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 14:18,11.43,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 14:24,10.98,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 14:30,10.85,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 14:36,11.22,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 14:42,11.70,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 14:48,12.55,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 14:54,12.26,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 15:00,12.29,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 15:06,11.85,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 15:12,10.81,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 15:18,10.19,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 15:24,10.73,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 15:30,10.72,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 15:36,10.34,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 15:42,10.15,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 15:48,9.48,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 15:54,10.22,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 16:00,9.23,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 16:06,9.28,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 16:12,9.56,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 16:18,9.65,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 16:24,9.92,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 16:30,10.60,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 16:36,10.59,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 16:42,10.65,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 16:48,9.82,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 16:54,10.16,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 17:00,10.08,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 17:06,10.38,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 17:12,10.70,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 17:18,9.95,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 17:24,10.19,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 17:30,9.09,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 17:36,8.23,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 17:42,7.57,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 17:48,7.91,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 17:54,7.80,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 18:00,7.39,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 18:06,7.41,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 18:12,7.10,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 18:18,7.52,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 18:24,6.00,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 18:30,8.30,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 18:36,9.10,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 18:42,8.65,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 18:48,8.19,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 18:54,8.46,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 19:00,8.53,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 19:06,7.87,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 19:12,8.22,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 19:18,8.32,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 19:24,7.90,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 19:30,7.54,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 19:36,7.43,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 19:42,7.19,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 19:48,6.65,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 19:54,6.01,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 20:00,6.41,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 20:06,6.24,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 20:12,4.57,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 20:18,4.92,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 20:24,4.69,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 20:30,5.18,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 20:36,5.90,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 20:42,5.25,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 20:48,4.90,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 20:54,4.38,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 21:00,5.07,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 21:06,4.97,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 21:12,4.64,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 21:18,4.58,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 21:24,3.93,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 21:30,3.46,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 21:36,4.15,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 21:42,4.08,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 21:48,3.11,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 21:54,2.38,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 22:00,1.88,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 22:06,2.24,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 22:12,2.23,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 22:18,2.13,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 22:24,1.63,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 22:30,1.60,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 22:36,1.72,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 22:42,2.13,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 22:48,1.73,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 22:54,1.33,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 23:00,1.30,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 23:06,1.64,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 23:12,1.73,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 23:18,1.77,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 23:24,2.43,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 23:30,2.49,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 23:36,1.73,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 23:42,1.53,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 23:48,1.43,good,0.00,not evaluated,0.00,not evaluated
2025-05-08 23:54,2.08,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 00:00,2.24,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 00:06,2.37,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 00:12,2.80,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 00:18,2.45,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 00:24,2.26,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 00:30,1.84,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 00:36,2.09,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 00:42,2.60,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 00:48,2.76,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 00:54,3.48,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 01:00,3.72,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 01:06,3.44,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 01:12,3.45,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 01:18,3.49,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 01:24,3.52,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 01:30,3.54,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 01:36,3.37,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 01:42,3.08,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 01:48,3.33,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 01:54,3.41,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 02:00,3.61,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 02:06,3.17,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 02:12,4.19,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 02:18,4.98,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 02:24,6.37,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 02:30,6.99,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 02:36,7.17,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 02:42,4.80,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 02:48,6.54,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 02:54,7.13,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 03:00,7.03,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 03:06,7.06,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 03:12,8.19,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 03:18,6.42,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 03:24,4.50,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 03:30,2.25,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 03:36,2.20,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 03:42,2.50,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 03:48,2.59,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 03:54,2.57,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 04:00,2.55,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 04:06,2.58,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 04:12,1.59,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 04:18,2.35,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 04:24,2.36,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 04:30,3.26,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 04:36,5.49,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 04:42,4.93,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 04:48,4.25,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 04:54,5.07,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 05:00,5.55,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 05:06,5.23,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 05:12,5.24,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 05:18,4.88,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 05:24,3.58,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 05:30,2.74,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 05:36,1.61,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 05:42,2.60,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 05:48,1.34,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 05:54,2.34,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 06:00,2.58,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 06:06,1.99,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 06:12,7.80,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 06:18,7.94,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 06:24,4.77,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 06:30,8.16,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 06:36,8.92,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 06:42,12.83,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 06:48,11.74,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 06:54,11.92,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 07:00,11.92,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 07:06,10.48,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 07:12,8.14,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 07:18,7.95,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 07:24,9.39,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 07:30,10.21,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 07:36,9.39,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 07:42,8.54,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 07:48,10.05,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 07:54,11.15,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 08:00,11.42,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 08:06,11.48,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 08:12,10.85,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 08:18,10.24,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 08:24,9.75,good,0.00,not evaluated,0.00,not evaluated
2025-05-09 08:30,8.92,good,0.01,not evaluated,0.00,not evaluated
2025-05-09 08:36,10.58,good,0.01,not evaluated,0.00,not evaluated
2025-05-09 08:42,11.32,good,0.02,not evaluated,0.01,not evaluated
2025-05-09 08:48,9.70,good,0.03,not evaluated,0.01,not evaluated
2025-05-09 08:54,8.14,good,0.03,not evaluated,0.01,not evaluated
2025-05-09 09:00,7.10,good,0.04,not evaluated,0.01,not evaluated
2025-05-09 09:06,6.73,good,0.04,not evaluated,0.00,not evaluated
2025-05-09 09:12,6.29,good,0.04,not evaluated,0.00,not evaluated
2025-05-09 09:18,6.09,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 09:24,6.38,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 09:30,3.15,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 09:36,3.54,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 09:42,4.64,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 09:48,4.75,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 09:54,6.15,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 10:00,6.61,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 10:06,8.47,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 10:12,10.77,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 10:18,12.00,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 10:24,12.83,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 10:30,13.16,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 10:36,13.93,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 10:42,13.04,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 10:48,13.84,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 10:54,14.14,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 11:00,13.80,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 11:06,12.90,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 11:12,12.19,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 11:18,12.66,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 11:24,11.24,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 11:30,10.29,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 11:36,9.85,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 11:42,9.15,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 11:48,9.25,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 11:54,8.35,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 12:00,8.97,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 12:06,6.90,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 12:12,6.17,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 12:18,5.48,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 12:24,5.60,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 12:30,5.26,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 12:36,5.11,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 12:42,5.09,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 12:48,5.45,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 12:54,5.63,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 13:00,5.53,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 13:06,6.12,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 13:12,6.15,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 13:18,6.30,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 13:24,6.87,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 13:30,7.42,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 13:36,7.46,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 13:42,7.33,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 13:48,7.38,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 13:54,7.93,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 14:00,7.89,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 14:06,8.00,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 14:12,8.67,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 14:18,8.18,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 14:24,8.49,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 14:30,9.53,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 14:36,9.93,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 14:42,10.22,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 14:48,9.51,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 14:54,9.49,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 15:00,9.95,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 15:06,8.88,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 15:12,9.48,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 15:18,10.20,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 15:24,10.50,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 15:30,10.94,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 15:36,10.00,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 15:42,9.16,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 15:48,10.81,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 15:54,10.53,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 16:00,9.68,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 16:06,9.19,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 16:12,8.33,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 16:18,10.13,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 16:24,9.83,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 16:30,9.40,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 16:36,8.96,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 16:42,9.63,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 16:48,9.21,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 16:54,9.62,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 17:00,9.32,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 17:06,8.35,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 17:12,8.44,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 17:18,8.16,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 17:24,7.98,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 17:30,6.82,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 17:36,7.70,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 17:42,6.77,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 17:48,6.72,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 17:54,6.72,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 18:00,6.95,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 18:06,6.54,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 18:12,6.41,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 18:18,7.04,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 18:24,6.39,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 18:30,6.09,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 18:36,7.06,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 18:42,6.49,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 18:48,7.18,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 18:54,6.05,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 19:00,5.89,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 19:06,6.34,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 19:12,6.44,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 19:18,6.05,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 19:24,6.67,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 19:30,6.98,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 19:36,6.56,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 19:42,6.58,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 19:48,6.15,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 19:54,7.17,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 20:00,6.51,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 20:06,6.65,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 20:12,5.82,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 20:18,6.46,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 20:24,8.01,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 20:30,7.57,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 20:36,6.38,good,0.05,not evaluated,0.00,not evaluated
2025-05-09 20:42,6.04,good,0.05,not evaluated,0.00,not evaluated
